q1,q2,q3,xe,ye,thetae,t1,t2,t3
1.3219501972198486,-1.4530657529830933,0.7249480485916138,15.0,10.0,33.690067525979785,14.47,9.79,34.02
1.3124065399169922,-1.4028213024139404,0.6982278227806091,14.989933382359421,10.317119598282822,34.538465361354255,14.51,10.13,34.83
1.3035764694213867,-1.3503072261810303,0.66862553358078,14.959774064153976,10.632962267868747,35.40408214768316,14.53,10.5,35.63
1.2983925342559814,-1.3044018745422363,0.6422026753425598,14.909643486313534,10.94625622180205,36.285106538962154,14.51,10.86,36.45
1.296858787536621,-1.2652740478515625,0.6191019415855408,14.839743506981781,11.255739935905396,37.17981342584053,14.46,11.2,37.28
1.2989652156829834,-1.2330635786056519,0.5994471907615662,14.750355588704728,11.560167228492435,38.08655360874836,14.37,11.53,38.12
1.3046870231628418,-1.2078831195831299,0.5833547711372375,14.641839665080363,11.858312278301637,39.00374409505248,14.25,11.83,38.97
1.3139805793762207,-1.1898140907287598,0.5709256529808044,14.514632691433107,12.148974560445858,39.929858948623895,14.1,12.12,39.83
1.326791524887085,-1.1789106130599976,0.5622499585151672,14.369246885348925,12.430983680502344,40.863420620821095,13.92,12.39,40.69
1.3243613243103027,-1.1659743785858154,0.5664340853691101,14.206267664155906,12.703204087277989,41.80299169316193,13.86,12.53,41.53
1.3145568370819092,-1.150865912437439,0.5756715536117554,14.026351287655293,12.964539645273202,42.74716696352965,13.85,12.63,42.36
1.30912446975708,-1.133463978767395,0.5784008502960205,13.83022221559489,13.213938048432697,43.69456580939192,13.81,12.78,43.2
1.3069956302642822,-1.123370885848999,0.5851694941520691,13.61867019052535,13.45039505741056,44.6438247630265,13.74,12.9,44.05
1.3081586360931396,-1.1206575632095337,0.5960426926612854,13.392547057785661,13.672958543287667,45.593590235020905,13.65,13.01,44.89
1.3119394779205322,-1.1234153509140015,0.6097947359085083,13.152763335422613,13.880732321458783,46.54251132326051,13.55,13.09,45.74
1.313765525817871,-1.118138074874878,0.6176449060440063,12.90028454785599,14.072879760251679,47.489232645185915,13.46,13.22,46.6
1.3181757926940918,-1.118477702140808,0.6285194158554077,12.636127338052512,14.248627149747572,48.43238713125718,13.34,13.32,47.45
1.3391547203063965,-1.1221507787704468,0.6268584132194519,12.361355373863415,14.407266817237911,49.37058871730204,13.09,13.55,48.35
1.3749382495880127,-1.1294139623641968,0.6145793795585632,12.077075065009431,14.548159976772592,50.30242487275954,12.72,13.87,49.28
1.4133062362670898,-1.1421936750411987,0.6051763892173767,11.78443110795936,14.670739301325533,51.2264489007959,12.32,14.17,50.21
1.4540774822235107,-1.1604409217834473,0.5987542867660522,11.484601876641374,14.77451120722037,52.1411719449265,11.91,14.43,51.13
1.497058391571045,-1.1840810775756836,0.5954092144966125,11.178794677547137,14.859057841617709,53.045054635218946,11.48,14.66,52.05
1.5420491695404053,-1.2130203247070312,0.595215380191803,10.868240888334652,14.92403876506104,53.936498305516515,11.04,14.85,52.96
1.5888440608978271,-1.2471414804458618,0.5982332825660706,10.554190999505055,14.96919232230627,54.81383571159685,10.6,15.0,53.85
1.6372308731079102,-1.2863092422485352,0.6045058965682983,10.237909579118712,14.99433669591504,55.67532117903903,10.15,15.11,54.74
1.6788311004638672,-1.3256338834762573,0.6184632182121277,9.920670180825962,14.999370638369374,56.5191201091777,9.76,15.16,55.67
1.7181637287139893,-1.3676867485046387,0.6375555396080017,9.603750215716058,14.984273879759712,57.34329777237919,9.4,15.17,56.61
1.7595157623291016,-1.4148820638656616,0.6593372821807861,9.288425808633574,14.949107209404664,58.14580732065841,9.03,15.15,57.52
1.8027069568634033,-1.4670310020446777,0.6837509870529175,8.975966659674047,14.894012231073894,58.92447695728315,8.67,15.08,58.41
1.8475518226623535,-1.5239226818084717,0.7107269763946533,8.667630931549825,14.81921079279971,59.67699621070252,8.3,14.98,59.26
1.8938655853271484,-1.5853297710418701,0.7401690483093262,8.36466018341289,14.725004093573343,60.40090127551786,7.94,14.83,60.09
1.941453456878662,-1.6510034799575806,0.7719730734825134,8.068274371534358,14.611771470522907,61.09355940643048,7.58,14.64,60.87
1.990128517150879,-1.7206807136535645,0.8060072660446167,7.779666936971129,14.47996887145668,61.75215238497393,7.22,14.42,61.62
2.0396969318389893,-1.7940813302993774,0.8421239852905273,7.500000000000001,14.330127018922195,62.3736591270387,6.88,14.15,62.32
2.0738024711608887,-1.8498660326004028,0.8741306066513062,7.230399680669448,14.162849273173858,62.954837566471646,6.64,13.92,62.91
2.1069531440734863,-1.9068552255630493,0.9073185324668884,6.971951564311667,13.978809202654162,63.49220604244453,6.41,13.67,63.45
2.140146493911743,-1.9662619829177856,0.9419127702713013,6.725696330273575,13.77874787177129,63.98202454349521,6.2,13.39,63.93
2.1751151084899902,-2.0289692878723145,0.9771961569786072,6.492625561468395,13.563470856894316,64.42027632865816,5.98,13.09,64.36
2.219076156616211,-2.099160671234131,1.0108517408370972,6.273677751621227,13.333845002581459,64.80265066748265,5.7,12.75,64.79
2.262580156326294,-2.1709539890289307,1.0453532934188843,6.069734526286064,13.090794931103026,65.12452772963543,5.45,12.38,65.14
2.3017191886901855,-2.232778549194336,1.0727579593658447,5.881617092850837,12.835299319313854,65.38096702665817,5.22,12.06,65.41
2.338097333908081,-2.289457082748413,1.0962817668914795,5.710082933825115,12.56838695786703,65.5667012796781,5.02,11.75,65.6
2.371840715408325,-2.335258960723877,1.1098519563674927,5.555822756725383,12.291132608637053,65.67613817290074,4.85,11.51,65.69
2.4039199352264404,-2.3767433166503906,1.119081735610962,5.419457712839653,12.00465267703307,65.7033731646146,4.7,11.28,65.68
2.4359261989593506,-2.4104628562927246,1.1190074682235718,5.301536896070458,11.710100716628345,65.64221736610514,4.56,11.09,65.57
2.467658281326294,-2.43753719329834,1.1108213663101196,5.2025351319275135,11.40866278420715,65.48624544587983,4.44,10.94,65.37
2.49530291557312,-2.463026523590088,1.1035597324371338,5.122851065572965,11.101552663932702,65.22886952066249,4.36,10.79,65.08
2.511331796646118,-2.4825620651245117,1.1011607646942139,5.062805556618029,10.79000697986675,64.86344595288692,4.33,10.66,64.74
2.5252392292022705,-2.5016417503356934,1.0983695983886719,5.022640387134577,10.475280216520915,64.38342270896717,4.32,10.52,64.28
2.5360171794891357,-2.5221986770629883,1.098109483718872,5.002517288084075,10.158639667490338,63.782535164518926,4.34,10.36,63.71
2.544534921646118,-2.5574727058410645,1.1132351160049438,5.002517288084074,9.841360332509662,63.055057570813084,4.38,10.08,63.04
2.5512211322784424,-2.59122896194458,1.1262611150741577,5.022640387134577,9.524719783479089,62.19611529474162,4.44,9.81,62.24
2.5561647415161133,-2.6233482360839844,1.1369010210037231,5.062805556618029,9.20999302013325,61.20205879888929,4.51,9.54,61.29
2.559445858001709,-2.653714179992676,1.1449190378189087,5.122851065572965,8.898447336067298,60.07089354737544,4.6,9.26,60.2
2.561121702194214,-2.68221378326416,1.1501362323760986,5.202535131927513,8.591337215792853,58.802750249099454,4.7,8.99,58.96
2.561223030090332,-2.7087368965148926,1.1524571180343628,5.301536896070457,8.289899283371657,57.400367284557085,4.82,8.72,57.58
2.5597500801086426,-2.7331767082214355,1.151875376701355,5.419457712839652,7.995347322966933,55.86954296568125,4.96,8.45,56.06
2.5566556453704834,-2.7554283142089844,1.1484936475753784,5.555822756725382,7.708867391362951,54.21950190798567,5.1,8.18,54.42
2.551851987838745,-2.775388717651367,1.1425286531448364,5.710082933825115,7.431613042132968,52.46311104349232,5.25,7.91,52.65
2.545206308364868,-2.792957305908203,1.1343107223510742,5.881617092850836,7.164700680686147,50.61688123993004,5.42,7.64,50.8
2.533217668533325,-2.806396484375,1.1258846521377563,6.069734526286063,6.9092050688969735,48.70070412251621,5.6,7.38,48.86
2.4958717823028564,-2.8058409690856934,1.127349853515625,6.273677751621226,6.666154997418543,46.73730202961675,5.86,7.18,46.83
2.456371784210205,-2.802766799926758,1.127975583076477,6.492625561468392,6.4365291431056875,44.751409282085326,6.13,6.98,44.78
2.4145283699035645,-2.797119617462158,1.1283634901046753,6.725696330273574,6.221252128228709,42.768747451381095,6.41,6.79,42.73
2.370168447494507,-2.788857936859131,1.1291133165359497,6.9719515643116665,6.02119079734584,40.81489512232601,6.68,6.6,40.7
2.323148727416992,-2.777952194213867,1.1307824850082397,7.230399680669448,5.8371507268261436,38.914173114238324,6.97,6.42,38.73
2.273375988006592,-2.7643914222717285,1.1338560581207275,7.499999999999998,5.669872981077807,37.08866308098693,7.25,6.24,36.83
2.2208220958709717,-2.74818754196167,1.1387219429016113,7.779666936971126,5.520031128543322,35.357451789484784,7.54,6.07,35.03
2.165903091430664,-2.7295985221862793,1.14554762840271,8.068274371534356,5.388228529477093,33.73615280737681,7.84,5.9,33.34
2.1183226108551025,-2.7144646644592285,1.1517243385314941,8.36466018341289,5.274995906426659,32.23671294266724,8.1,5.74,31.83
2.0681700706481934,-2.696768283843994,1.1602076292037964,8.667630931549823,5.180789207200291,30.867472971551315,8.36,5.58,30.46
2.0156593322753906,-2.6765856742858887,1.1709442138671875,8.975966659674047,5.105987768926107,29.63342746149696,8.62,5.44,29.22
1.9610745906829834,-2.654017448425293,1.1837875843048096,9.288425808633574,5.050892790595337,28.53661843875793,8.9,5.3,28.12
1.9047558307647705,-2.629188060760498,1.1985113620758057,9.603750215716056,5.015726120240289,27.576599937057935,9.18,5.17,27.16
1.869955062866211,-2.598525047302246,1.1894344091415405,9.920670180825958,5.000629361630625,26.75092078454643,9.43,5.14,26.41
1.8364953994750977,-2.5655322074890137,1.1790974140167236,10.237909579118707,5.00566330408496,26.05558687033149,9.69,5.14,25.79
1.8020789623260498,-2.5308260917663574,1.170181393623352,10.554190999505055,5.03080767769373,25.48547809652985,9.95,5.14,25.29
1.767031192779541,-2.4946060180664062,1.1624468564987183,10.86824088833465,5.075961234938959,25.034707153771333,10.21,5.16,24.92
1.731680154800415,-2.4570746421813965,1.1556508541107178,11.178794677547133,5.14094215838229,24.696916274352848,10.48,5.19,24.65
1.6963505744934082,-2.418442726135254,1.1495548486709595,11.48460187664137,5.22548879277963,24.465514191960263,10.75,5.22,24.49
1.6613590717315674,-2.3789186477661133,1.1439274549484253,11.784431107959358,5.329260698674466,24.333859112586946,11.01,5.26,24.43
1.6270065307617188,-2.338714599609375,1.1385568380355835,12.077075065009435,5.451840023227409,24.295395190436615,11.28,5.32,24.46
1.5970568656921387,-2.299487829208374,1.131269931793213,12.361355373863415,5.59273318276209,24.343750403855598,11.53,5.39,24.57
1.5798161029815674,-2.2502522468566895,1.1025280952453613,12.636127338052512,5.751372850252428,24.47280333620121,11.78,5.58,24.76
1.5657689571380615,-2.1964173316955566,1.0666499137878418,12.900284547855989,5.927120239748321,24.676725554304713,12.03,5.83,24.98
1.555687665939331,-2.1413626670837402,1.0261772871017456,13.15276333542261,6.119267678541214,24.950005294160295,12.27,6.11,25.24
1.5477824211120605,-2.0873289108276367,0.9857539534568787,13.392547057785658,6.327041456712331,25.287457166420577,12.48,6.42,25.57
1.5421977043151855,-2.034575939178467,0.94541335105896,13.61867019052535,6.54960494258944,25.684221671112418,12.66,6.75,25.96
1.5361328125,-1.9842441082000732,0.9090660810470581,13.830222215594889,6.7860619515673015,26.1357575032323,12.82,7.08,26.41
1.5095875263214111,-1.9272160530090332,0.8870236277580261,14.026351287655292,7.035460354726796,26.637828951055297,13.07,7.31,26.89
1.4834020137786865,-1.8708075284957886,0.8660622835159302,14.206267664155904,7.2967959127220094,27.18649013294826,13.31,7.55,27.43
1.458935022354126,-1.8168680667877197,0.8466963171958923,14.369246885348922,7.569016319497652,27.778067373617194,13.52,7.79,28.0
1.4362928867340088,-1.7656179666519165,0.8289803862571716,14.514632691433107,7.851025439554144,28.409140671111366,13.71,8.03,28.63
1.415572166442871,-1.717267632484436,0.8129740953445435,14.641839665080363,8.141687721698364,29.07652493527478,13.87,8.26,29.29
1.3968596458435059,-1.6720151901245117,0.7987352013587952,14.750355588704728,8.439832771507565,29.77725147162177,14.01,8.49,30.0
1.3802285194396973,-1.630038857460022,0.7863208651542664,14.839743506981781,8.744260064094604,30.50855002867662,14.13,8.72,30.74
1.3630411624908447,-1.5834537744522095,0.7705385088920593,14.909643486313533,9.053743778197948,31.267831610623155,14.24,8.98,31.52
1.3462169170379639,-1.5349963903427124,0.7531294226646423,14.959774064153976,9.36703773213125,32.05267217163321,14.35,9.25,32.33
1.3321552276611328,-1.4918218851089478,0.7387266159057617,14.989933382359421,9.682880401717178,32.86079724624965,14.42,9.52,33.18
1.3219501972198486,-1.4530657529830933,0.7249480485916138,15.0,9.999999999999998,33.69006752597978,14.47,9.79,34.02
